Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Servei,Total
2021,10,Sant Martí,71,Provençals del Poblenou,104,No consta,3
2021,10,Sant Martí,72,Sant Martí de Provençals,105,No consta,7
2021,10,Sant Martí,72,Sant Martí de Provençals,106,No consta,5
2021,10,Sant Martí,72,Sant Martí de Provençals,107,No consta,9
2021,10,Sant Martí,72,Sant Martí de Provençals,108,No consta,5
2021,10,Sant Martí,72,Sant Martí de Provençals,109,No consta,5
2021,10,Sant Martí,72,Sant Martí de Provençals,110,No consta,7
2021,10,Sant Martí,72,Sant Martí de Provençals,111,No consta,11
2021,10,Sant Martí,72,Sant Martí de Provençals,112,No consta,12
2021,10,Sant Martí,72,Sant Martí de Provençals,113,No consta,4
2021,10,Sant Martí,72,Sant Martí de Provençals,114,No consta,4
2021,10,Sant Martí,72,Sant Martí de Provençals,115,No consta,4
2021,10,Sant Martí,72,Sant Martí de Provençals,116,No consta,6
2021,10,Sant Martí,72,Sant Martí de Provençals,117,No consta,4
2021,10,Sant Martí,72,Sant Martí de Provençals,118,No consta,5
2021,10,Sant Martí,72,Sant Martí de Provençals,119,No consta,5
2021,10,Sant Martí,72,Sant Martí de Provençals,120,No consta,9
2021,10,Sant Martí,72,Sant Martí de Provençals,121,No consta,8
2021,10,Sant Martí,72,Sant Martí de Provençals,122,No consta,4
2021,10,Sant Martí,73,la Verneda i la Pau,123,No consta,5
2021,10,Sant Martí,73,la Verneda i la Pau,124,No consta,8
2021,10,Sant Martí,73,la Verneda i la Pau,125,No consta,4
2021,10,Sant Martí,73,la Verneda i la Pau,126,No consta,7
2021,10,Sant Martí,73,la Verneda i la Pau,127,No consta,4
2021,10,Sant Martí,73,la Verneda i la Pau,128,No consta,4
2021,10,Sant Martí,73,la Verneda i la Pau,129,No consta,1
2021,10,Sant Martí,73,la Verneda i la Pau,130,No consta,4
2021,10,Sant Martí,73,la Verneda i la Pau,131,No consta,0
2021,10,Sant Martí,73,la Verneda i la Pau,132,No consta,3
2021,10,Sant Martí,73,la Verneda i la Pau,133,No consta,4
2021,10,Sant Martí,73,la Verneda i la Pau,134,No consta,9
2021,10,Sant Martí,73,la Verneda i la Pau,135,No consta,1
2021,10,Sant Martí,73,la Verneda i la Pau,136,No consta,2
2021,10,Sant Martí,73,la Verneda i la Pau,137,No consta,6
2021,10,Sant Martí,73,la Verneda i la Pau,138,No consta,12
2021,10,Sant Martí,73,la Verneda i la Pau,139,No consta,2
2021,10,Sant Martí,73,la Verneda i la Pau,140,No consta,7
2021,10,Sant Martí,73,la Verneda i la Pau,141,No consta,5
2021,10,Sant Martí,73,la Verneda i la Pau,142,No consta,9
2021,10,Sant Martí,73,la Verneda i la Pau,143,No consta,6
2021,10,Sant Martí,65,el Clot,234,No consta,5
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,No consta,9
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,No consta,7
2021,10,Sant Martí,71,Provençals del Poblenou,237,No consta,10
2021,No consta,No consta,No consta,No consta,No consta,No consta,9
